Indice,Probabilidad,Resultado
8400,0.30206177,No exoplaneta
8401,0.78742933,Exoplaneta
8402,0.81632817,Exoplaneta
8403,0.27281585,No exoplaneta
8404,0.2574419,No exoplaneta
8405,0.33595794,No exoplaneta
8406,0.18496974,No exoplaneta
8407,0.44454983,No exoplaneta
8408,0.64285237,Exoplaneta
8409,0.105521195,No exoplaneta
8410,0.009830074,No exoplaneta
8411,0.39091402,No exoplaneta
8412,0.17135705,No exoplaneta
8413,0.19163822,No exoplaneta
8414,0.30736485,No exoplaneta
8415,0.12502171,No exoplaneta
8416,0.10610612,No exoplaneta
8417,0.70272416,Exoplaneta
8418,0.11262569,No exoplaneta
8419,0.2845387,No exoplaneta
8420,0.1699443,No exoplaneta
8421,0.5611353,Exoplaneta
8422,0.1723273,No exoplaneta
8423,0.07056487,No exoplaneta
8424,0.105742395,No exoplaneta
8425,0.14198335,No exoplaneta
8426,0.103721455,No exoplaneta
8427,0.7417003,Exoplaneta
8428,0.8524268,Exoplaneta
8429,0.15423204,No exoplaneta
8430,0.46755025,No exoplaneta
8431,0.32028574,No exoplaneta
8432,0.3252938,No exoplaneta
8433,0.18123613,No exoplaneta
8434,0.26863688,No exoplaneta
8435,0.09702485,No exoplaneta
8436,0.21194416,No exoplaneta
8437,0.47489005,No exoplaneta
8438,0.13679084,No exoplaneta
8439,0.15518327,No exoplaneta
8440,0.29341856,No exoplaneta
8441,0.13578509,No exoplaneta
8442,0.6799437,Exoplaneta
8443,0.7482874,Exoplaneta
8444,0.3483015,No exoplaneta
8445,0.5982561,Exoplaneta
8446,0.22204335,No exoplaneta
8447,0.36735448,No exoplaneta
8448,0.16047046,No exoplaneta
8449,0.242377,No exoplaneta
8450,0.4420656,No exoplaneta
8451,0.06650338,No exoplaneta
8452,0.18833077,No exoplaneta
8453,0.24191818,No exoplaneta
8454,3.4333912e-05,No exoplaneta
8455,0.6865054,Exoplaneta
8456,0.14298339,No exoplaneta
8457,0.63508123,Exoplaneta
8458,0.115990065,No exoplaneta
8459,0.10610224,No exoplaneta
8460,0.1389787,No exoplaneta
8461,0.06432838,No exoplaneta
8462,0.66772306,Exoplaneta
8463,0.5677438,Exoplaneta
8464,0.32945693,No exoplaneta
8465,0.66413265,Exoplaneta
8466,0.43595535,No exoplaneta
8467,0.04605509,No exoplaneta
8468,0.26161292,No exoplaneta
8469,0.08510442,No exoplaneta
8470,0.7815414,Exoplaneta
8471,0.36989173,No exoplaneta
8472,0.15505862,No exoplaneta
8473,0.15714708,No exoplaneta
8474,0.74471146,Exoplaneta
8475,0.81579167,Exoplaneta
8476,0.23700982,No exoplaneta
8477,0.039310236,No exoplaneta
8478,0.8327762,Exoplaneta
8479,0.46863902,No exoplaneta
8480,0.0029808416,No exoplaneta
8481,0.5588239,Exoplaneta
8482,0.094429836,No exoplaneta
8483,0.014774783,No exoplaneta
8484,0.071486145,No exoplaneta
8485,0.15204355,No exoplaneta
8486,0.14950153,No exoplaneta
8487,0.094351955,No exoplaneta
8488,0.65186775,Exoplaneta
8489,0.1266807,No exoplaneta
8490,0.26417089,No exoplaneta
8491,0.5695323,Exoplaneta
8492,0.60034555,Exoplaneta
8493,0.059926562,No exoplaneta
8494,0.072661154,No exoplaneta
8495,0.4635485,No exoplaneta
8496,0.2519441,No exoplaneta
8497,0.040471982,No exoplaneta
8498,0.088562965,No exoplaneta
8499,0.10174174,No exoplaneta
8500,0.48412734,No exoplaneta
8501,0.7736869,Exoplaneta
8502,0.3198456,No exoplaneta
8503,0.07196891,No exoplaneta
8504,0.40051427,No exoplaneta
8505,0.27669927,No exoplaneta
8506,0.7435402,Exoplaneta
8507,0.14800063,No exoplaneta
8508,0.25502262,No exoplaneta
8509,0.8007935,Exoplaneta
8510,0.06481767,No exoplaneta
8511,0.075929515,No exoplaneta
8512,0.23561727,No exoplaneta
8513,0.08638516,No exoplaneta
8514,0.13421737,No exoplaneta
8515,0.25476855,No exoplaneta
8516,0.88549805,Exoplaneta
8517,0.1853203,No exoplaneta
8518,0.07499214,No exoplaneta
8519,0.5353787,Exoplaneta
8520,0.11190702,No exoplaneta
8521,0.87309396,Exoplaneta
8522,0.14274393,No exoplaneta
8523,0.42632115,No exoplaneta
8524,0.159725,No exoplaneta
8525,0.35275826,No exoplaneta
8526,0.1020077,No exoplaneta
8527,0.21614079,No exoplaneta
8528,0.29453173,No exoplaneta
8529,0.3239723,No exoplaneta
8530,0.00019995512,No exoplaneta
8531,0.51072073,Exoplaneta
8532,0.10360958,No exoplaneta
8533,0.68421257,Exoplaneta
8534,0.4234413,No exoplaneta
8535,0.2968841,No exoplaneta
8536,0.43290663,No exoplaneta
8537,0.15567441,No exoplaneta
8538,0.23701565,No exoplaneta
8539,0.2512513,No exoplaneta
8540,0.8951964,Exoplaneta
8541,0.25845245,No exoplaneta
8542,0.16847046,No exoplaneta
8543,0.103213474,No exoplaneta
8544,0.26359463,No exoplaneta
8545,0.1823449,No exoplaneta
8546,0.10171106,No exoplaneta
8547,0.27458945,No exoplaneta
8548,0.8375573,Exoplaneta
8549,0.89813405,Exoplaneta
8550,0.3191558,No exoplaneta
8551,0.0020718202,No exoplaneta
8552,0.08832573,No exoplaneta
8553,0.086469464,No exoplaneta
8554,0.446113,No exoplaneta
8555,0.4299993,No exoplaneta
8556,0.07134777,No exoplaneta
8557,0.55022335,Exoplaneta
8558,0.33143204,No exoplaneta
8559,0.086951494,No exoplaneta
8560,0.60469997,Exoplaneta
8561,0.1435501,No exoplaneta
8562,0.683444,Exoplaneta
8563,0.06544859,No exoplaneta
8564,0.090437256,No exoplaneta
8565,0.7720286,Exoplaneta
8566,0.28123525,No exoplaneta
8567,0.17906438,No exoplaneta
8568,0.56815964,Exoplaneta
8569,0.4383874,No exoplaneta
8570,0.07220688,No exoplaneta
8571,0.02581546,No exoplaneta
8572,0.85695934,Exoplaneta
8573,0.12091261,No exoplaneta
8574,0.5071457,Exoplaneta
8575,0.072804004,No exoplaneta
8576,0.11383863,No exoplaneta
8577,0.67899406,Exoplaneta
8578,0.5761771,Exoplaneta
8579,0.7603483,Exoplaneta
8580,0.2639063,No exoplaneta
8581,0.29381815,No exoplaneta
8582,0.086975984,No exoplaneta
8583,0.085929535,No exoplaneta
8584,0.49977005,No exoplaneta
8585,0.5930624,Exoplaneta
8586,0.055678304,No exoplaneta
8587,0.43293405,No exoplaneta
8588,0.44733828,No exoplaneta
8589,0.066192105,No exoplaneta
8590,0.28938264,No exoplaneta
8591,0.8734743,Exoplaneta
8592,0.7899221,Exoplaneta
8593,0.8008556,Exoplaneta
8594,0.057465766,No exoplaneta
8595,0.95873463,Exoplaneta
8596,0.09752557,No exoplaneta
8597,0.08826618,No exoplaneta
8598,0.14755122,No exoplaneta
8599,0.6428937,Exoplaneta
8600,0.30150545,No exoplaneta
8601,0.3602798,No exoplaneta
8602,0.16267507,No exoplaneta
8603,0.1382515,No exoplaneta
8604,0.2980388,No exoplaneta
8605,0.111986004,No exoplaneta
8606,0.49342912,No exoplaneta
8607,0.5210102,Exoplaneta
8608,0.07675508,No exoplaneta
8609,0.10111753,No exoplaneta
8610,0.31242135,No exoplaneta
8611,0.27802137,No exoplaneta
8612,0.09384579,No exoplaneta
8613,0.6061726,Exoplaneta
8614,0.09070716,No exoplaneta
8615,0.5151146,Exoplaneta
8616,0.07243829,No exoplaneta
8617,0.4951786,No exoplaneta
8618,0.08991443,No exoplaneta
8619,0.17623901,No exoplaneta
8620,0.43106285,No exoplaneta
8621,0.053328495,No exoplaneta
8622,0.055814143,No exoplaneta
8623,0.38172862,No exoplaneta
8624,0.64240813,Exoplaneta
8625,0.057728373,No exoplaneta
8626,0.301602,No exoplaneta
8627,0.09017796,No exoplaneta
8628,0.08599194,No exoplaneta
8629,0.35537246,No exoplaneta
8630,0.10876174,No exoplaneta
8631,0.30866933,No exoplaneta
8632,0.066355176,No exoplaneta
8633,0.3854091,No exoplaneta
8634,0.651755,Exoplaneta
8635,0.10098082,No exoplaneta
8636,0.8055432,Exoplaneta
8637,0.24549493,No exoplaneta
8638,0.16173059,No exoplaneta
8639,0.2629566,No exoplaneta
8640,0.23549055,No exoplaneta
8641,0.5612267,Exoplaneta
8642,0.91226125,Exoplaneta
8643,0.6907059,Exoplaneta
8644,0.539126,Exoplaneta
8645,0.034602296,No exoplaneta
8646,0.5077112,Exoplaneta
8647,0.881337,Exoplaneta
8648,0.69032395,Exoplaneta
8649,0.12276472,No exoplaneta
8650,0.36694944,No exoplaneta
8651,0.10820401,No exoplaneta
8652,0.8280465,Exoplaneta
8653,0.5614211,Exoplaneta
8654,0.59565324,Exoplaneta
8655,0.0982633,No exoplaneta
8656,0.16391748,No exoplaneta
8657,0.27990592,No exoplaneta
8658,0.5770528,Exoplaneta
8659,0.116719805,No exoplaneta
8660,0.30168563,No exoplaneta
8661,0.32426623,No exoplaneta
8662,0.3175761,No exoplaneta
8663,0.06613903,No exoplaneta
8664,0.47756577,No exoplaneta
8665,0.5739507,Exoplaneta
8666,0.8265138,Exoplaneta
8667,0.10655327,No exoplaneta
8668,0.16900848,No exoplaneta
8669,0.08741987,No exoplaneta
8670,0.2108454,No exoplaneta
8671,0.49793336,No exoplaneta
8672,0.7045885,Exoplaneta
8673,0.3101813,No exoplaneta
8674,0.49673593,No exoplaneta
8675,0.020069843,No exoplaneta
8676,0.5567976,Exoplaneta
8677,0.32075536,No exoplaneta
8678,0.52846247,Exoplaneta
8679,0.07599067,No exoplaneta
8680,0.08463145,No exoplaneta
8681,0.10696996,No exoplaneta
8682,0.1564969,No exoplaneta
8683,0.8207674,Exoplaneta
8684,0.5433473,Exoplaneta
8685,0.87741345,Exoplaneta
8686,0.40145728,No exoplaneta
8687,0.8122862,Exoplaneta
8688,0.48421082,No exoplaneta
8689,0.6879191,Exoplaneta
8690,0.7939236,Exoplaneta
8691,0.28308102,No exoplaneta
8692,0.60640633,Exoplaneta
8693,0.26815075,No exoplaneta
8694,0.21253209,No exoplaneta
8695,0.02814053,No exoplaneta
8696,0.16038796,No exoplaneta
8697,0.16881596,No exoplaneta
8698,0.285298,No exoplaneta
8699,0.57101846,Exoplaneta
8700,0.5069508,Exoplaneta
8701,0.11002874,No exoplaneta
8702,0.1329484,No exoplaneta
8703,0.1830496,No exoplaneta
8704,0.57074666,Exoplaneta
8705,0.79550767,Exoplaneta
8706,0.24438657,No exoplaneta
8707,0.31793654,No exoplaneta
8708,0.13176706,No exoplaneta
8709,0.2563423,No exoplaneta
8710,0.14108934,No exoplaneta
8711,0.14994067,No exoplaneta
8712,0.26086903,No exoplaneta
8713,0.72647583,Exoplaneta
8714,0.28069377,No exoplaneta
8715,0.7198092,Exoplaneta
8716,0.61640555,Exoplaneta
8717,0.089439906,No exoplaneta
8718,0.278494,No exoplaneta
8719,0.0777211,No exoplaneta
8720,0.18892148,No exoplaneta
8721,0.35339454,No exoplaneta
8722,0.12572697,No exoplaneta
8723,0.30458814,No exoplaneta
8724,0.5190763,Exoplaneta
8725,0.26838002,No exoplaneta
8726,0.18426703,No exoplaneta
8727,0.16850199,No exoplaneta
8728,0.18892373,No exoplaneta
8729,0.19839394,No exoplaneta
8730,0.5989185,Exoplaneta
8731,0.41656563,No exoplaneta
8732,0.5740816,Exoplaneta
8733,0.08329923,No exoplaneta
8734,0.16241196,No exoplaneta
8735,0.1195241,No exoplaneta
8736,0.36587557,No exoplaneta
8737,0.14501101,No exoplaneta
8738,0.41527987,No exoplaneta
8739,0.13025272,No exoplaneta
8740,0.10870739,No exoplaneta
8741,0.29383942,No exoplaneta
8742,0.12735862,No exoplaneta
8743,0.21124586,No exoplaneta
8744,0.15219332,No exoplaneta
8745,0.53124833,Exoplaneta
8746,0.09693368,No exoplaneta
8747,0.6427663,Exoplaneta
8748,4.043567e-05,No exoplaneta
8749,0.51788247,Exoplaneta
8750,0.16471063,No exoplaneta
8751,0.45090798,No exoplaneta
8752,0.60498154,Exoplaneta
8753,0.27759102,No exoplaneta
8754,0.3213169,No exoplaneta
8755,0.1818911,No exoplaneta
8756,0.07333118,No exoplaneta
8757,0.08267879,No exoplaneta
8758,0.1896985,No exoplaneta
8759,0.8121811,Exoplaneta
8760,0.22440746,No exoplaneta
8761,0.064897515,No exoplaneta
8762,0.28940156,No exoplaneta
8763,0.1022106,No exoplaneta
8764,0.13554727,No exoplaneta
8765,0.13933478,No exoplaneta
8766,0.37320858,No exoplaneta
8767,0.603862,Exoplaneta
8768,0.15912677,No exoplaneta
8769,0.60187244,Exoplaneta
8770,0.24980131,No exoplaneta
8771,0.65060365,Exoplaneta
8772,0.12514494,No exoplaneta
8773,0.8523188,Exoplaneta
8774,0.55888355,Exoplaneta
8775,0.80819917,Exoplaneta
8776,0.69574237,Exoplaneta
8777,0.8499655,Exoplaneta
8778,0.544925,Exoplaneta
8779,0.16351138,No exoplaneta
8780,0.27003452,No exoplaneta
8781,0.3942124,No exoplaneta
8782,0.13774037,No exoplaneta
8783,0.23731466,No exoplaneta
8784,0.478805,No exoplaneta
8785,0.64568275,Exoplaneta
8786,0.63135743,Exoplaneta
8787,0.10830751,No exoplaneta
8788,0.9239173,Exoplaneta
8789,0.15796019,No exoplaneta
8790,0.119084366,No exoplaneta
8791,0.26931387,No exoplaneta
8792,0.9427722,Exoplaneta
8793,0.60143465,Exoplaneta
8794,0.79847705,Exoplaneta
8795,0.15712704,No exoplaneta
8796,0.50410587,Exoplaneta
8797,0.5118322,Exoplaneta
8798,0.39072487,No exoplaneta
8799,0.31627098,No exoplaneta
8800,0.07475843,No exoplaneta
8801,0.46545312,No exoplaneta
8802,0.23478803,No exoplaneta
8803,0.19932203,No exoplaneta
8804,0.7940482,Exoplaneta
8805,0.075133376,No exoplaneta
8806,0.67343616,Exoplaneta
8807,0.062373094,No exoplaneta
8808,0.109537065,No exoplaneta
8809,0.23772949,No exoplaneta
8810,0.33194232,No exoplaneta
8811,0.46453765,No exoplaneta
8812,0.6101342,Exoplaneta
8813,0.16043031,No exoplaneta
8814,0.07595761,No exoplaneta
8815,0.1134844,No exoplaneta
8816,0.22468428,No exoplaneta
8817,0.5021135,Exoplaneta
8818,0.8807401,Exoplaneta
8819,0.20353377,No exoplaneta
8820,0.22952318,No exoplaneta
8821,0.30041018,No exoplaneta
8822,0.21069,No exoplaneta
8823,0.3508172,No exoplaneta
8824,0.4806563,No exoplaneta
8825,0.5739571,Exoplaneta
8826,0.8627234,Exoplaneta
8827,0.51341754,Exoplaneta
8828,0.6899362,Exoplaneta
8829,0.15409844,No exoplaneta
8830,0.20151736,No exoplaneta
8831,0.09715767,No exoplaneta
8832,0.38151664,No exoplaneta
8833,0.41860476,No exoplaneta
8834,0.013597912,No exoplaneta
8835,0.28301147,No exoplaneta
8836,0.3689758,No exoplaneta
8837,0.08199008,No exoplaneta
8838,0.47995958,No exoplaneta
8839,0.15940799,No exoplaneta
8840,0.8662782,Exoplaneta
8841,0.51185995,Exoplaneta
8842,0.11255752,No exoplaneta
8843,0.48389322,No exoplaneta
8844,0.25941586,No exoplaneta
8845,0.73561954,Exoplaneta
8846,0.8082946,Exoplaneta
8847,0.19537705,No exoplaneta
8848,0.3741828,No exoplaneta
8849,0.63182575,Exoplaneta
8850,0.7239503,Exoplaneta
8851,0.5961461,Exoplaneta
8852,0.7464529,Exoplaneta
8853,0.21335734,No exoplaneta
8854,0.06276396,No exoplaneta
8855,0.073296614,No exoplaneta
8856,0.6921471,Exoplaneta
8857,0.1741909,No exoplaneta
8858,0.0837073,No exoplaneta
8859,0.11895149,No exoplaneta
8860,0.8654965,Exoplaneta
8861,0.60841924,Exoplaneta
8862,0.40652317,No exoplaneta
8863,0.30685103,No exoplaneta
8864,0.21701373,No exoplaneta
8865,0.100951254,No exoplaneta
8866,0.7965615,Exoplaneta
8867,0.62215084,Exoplaneta
8868,0.45778713,No exoplaneta
8869,0.7757092,Exoplaneta
8870,0.6564352,Exoplaneta
8871,0.82398844,Exoplaneta
8872,0.2971506,No exoplaneta
8873,0.6996823,Exoplaneta
8874,0.1388218,No exoplaneta
8875,0.072934456,No exoplaneta
8876,0.8492918,Exoplaneta
8877,0.5077212,Exoplaneta
8878,0.326487,No exoplaneta
8879,0.71044165,Exoplaneta
8880,0.39981204,No exoplaneta
8881,0.439813,No exoplaneta
8882,0.46850356,No exoplaneta
8883,0.48252824,No exoplaneta
8884,0.1795742,No exoplaneta
8885,0.06775533,No exoplaneta
8886,0.65374464,Exoplaneta
8887,0.6067908,Exoplaneta
8888,0.15405215,No exoplaneta
8889,0.26378104,No exoplaneta
8890,0.37874436,No exoplaneta
8891,0.4665244,No exoplaneta
8892,0.124733776,No exoplaneta
8893,0.18238312,No exoplaneta
8894,6.1947976e-05,No exoplaneta
8895,0.13151315,No exoplaneta
8896,0.059773758,No exoplaneta
8897,0.31298503,No exoplaneta
8898,0.08800556,No exoplaneta
8899,0.070149735,No exoplaneta
8900,0.06184348,No exoplaneta
8901,0.123303264,No exoplaneta
8902,0.7087457,Exoplaneta
8903,0.4370286,No exoplaneta
8904,0.11233446,No exoplaneta
8905,0.23431219,No exoplaneta
8906,0.06236429,No exoplaneta
8907,0.36391643,No exoplaneta
8908,0.1546789,No exoplaneta
8909,0.08042141,No exoplaneta
8910,0.28213447,No exoplaneta
8911,0.63160026,Exoplaneta
8912,0.3809284,No exoplaneta
8913,0.40730965,No exoplaneta
8914,0.098789565,No exoplaneta
8915,0.72043735,Exoplaneta
8916,0.24200736,No exoplaneta
8917,0.5351392,Exoplaneta
8918,0.3995659,No exoplaneta
8919,0.79149556,Exoplaneta
8920,0.12381573,No exoplaneta
8921,0.6428366,Exoplaneta
8922,0.18846399,No exoplaneta
8923,0.47059622,No exoplaneta
8924,0.0916815,No exoplaneta
8925,0.067081995,No exoplaneta
8926,0.8406426,Exoplaneta
8927,0.049412612,No exoplaneta
8928,0.09159473,No exoplaneta
8929,0.07183386,No exoplaneta
8930,0.17013097,No exoplaneta
8931,0.16594738,No exoplaneta
8932,0.055537548,No exoplaneta
8933,0.108820915,No exoplaneta
8934,0.13316712,No exoplaneta
8935,0.27054286,No exoplaneta
8936,0.36591345,No exoplaneta
8937,0.2518608,No exoplaneta
8938,0.49796984,No exoplaneta
8939,0.32599148,No exoplaneta
8940,0.18624958,No exoplaneta
8941,0.2600619,No exoplaneta
8942,0.75388116,Exoplaneta
8943,0.5243672,Exoplaneta
8944,0.07793211,No exoplaneta
8945,0.10014763,No exoplaneta
8946,0.15241365,No exoplaneta
8947,0.7908378,Exoplaneta
8948,0.82748497,Exoplaneta
8949,0.35686782,No exoplaneta
8950,0.0058269063,No exoplaneta
8951,0.080859415,No exoplaneta
8952,0.10176714,No exoplaneta
8953,0.77059144,Exoplaneta
8954,0.59737736,Exoplaneta
8955,0.6435199,Exoplaneta
8956,0.725753,Exoplaneta
8957,0.8540194,Exoplaneta
8958,0.5158967,Exoplaneta
8959,0.81204677,Exoplaneta
8960,0.34435797,No exoplaneta
8961,0.94034857,Exoplaneta
8962,0.117814295,No exoplaneta
8963,0.8891616,Exoplaneta
8964,0.05307259,No exoplaneta
8965,0.22875835,No exoplaneta
8966,0.45003858,No exoplaneta
8967,0.15581135,No exoplaneta
8968,0.34061125,No exoplaneta
8969,0.4938191,No exoplaneta
8970,0.64856005,Exoplaneta
8971,0.16819568,No exoplaneta
8972,0.6474324,Exoplaneta
8973,0.6083457,Exoplaneta
8974,0.18378139,No exoplaneta
8975,0.7632282,Exoplaneta
8976,0.31228068,No exoplaneta
8977,0.4337008,No exoplaneta
8978,0.19390756,No exoplaneta
8979,0.55602443,Exoplaneta
8980,0.27929097,No exoplaneta
8981,0.20633799,No exoplaneta
8982,0.6260199,Exoplaneta
8983,0.32353702,No exoplaneta
8984,0.27262196,No exoplaneta
8985,0.5422301,Exoplaneta
8986,0.25317064,No exoplaneta
8987,0.6090135,Exoplaneta
8988,0.12552468,No exoplaneta
8989,0.6125041,Exoplaneta
8990,0.20824434,No exoplaneta
8991,0.57948744,Exoplaneta
8992,0.0053834263,No exoplaneta
8993,0.10021243,No exoplaneta
8994,0.62599075,Exoplaneta
8995,0.8423246,Exoplaneta
8996,0.83840364,Exoplaneta
8997,0.45381752,No exoplaneta
8998,0.060389508,No exoplaneta
8999,0.10929804,No exoplaneta
9000,0.6484791,Exoplaneta
9001,0.11448836,No exoplaneta
9002,0.25582647,No exoplaneta
9003,0.63311464,Exoplaneta
9004,0.15655501,No exoplaneta
9005,0.62195647,Exoplaneta
9006,0.060187068,No exoplaneta
9007,0.17509195,No exoplaneta
9008,0.19262841,No exoplaneta
9009,0.5711831,Exoplaneta
9010,0.43758205,No exoplaneta
9011,0.061874274,No exoplaneta
9012,0.082858115,No exoplaneta
9013,0.26658607,No exoplaneta
9014,0.5125853,Exoplaneta
9015,0.60442865,Exoplaneta
9016,0.62244004,Exoplaneta
9017,0.24079494,No exoplaneta
9018,0.06681961,No exoplaneta
9019,0.054915287,No exoplaneta
9020,0.52115124,Exoplaneta
9021,0.7095057,Exoplaneta
9022,0.09269327,No exoplaneta
9023,0.25957406,No exoplaneta
9024,0.7047675,Exoplaneta
9025,0.097294904,No exoplaneta
9026,0.44109103,No exoplaneta
9027,0.124642625,No exoplaneta
9028,0.3902453,No exoplaneta
9029,0.061153464,No exoplaneta
9030,0.89702237,Exoplaneta
9031,0.11694991,No exoplaneta
9032,0.35746858,No exoplaneta
9033,0.0057252287,No exoplaneta
9034,0.16535617,No exoplaneta
9035,0.4041026,No exoplaneta
9036,0.14663033,No exoplaneta
9037,0.52613205,Exoplaneta
9038,0.28849033,No exoplaneta
9039,0.09488671,No exoplaneta
9040,0.7541556,Exoplaneta
9041,0.6037968,Exoplaneta
9042,0.7552324,Exoplaneta
9043,0.7342626,Exoplaneta
9044,0.59807205,Exoplaneta
9045,0.3243015,No exoplaneta
9046,0.5033717,Exoplaneta
9047,0.8112903,Exoplaneta
9048,0.68844736,Exoplaneta
9049,0.64765394,Exoplaneta
9050,0.8621641,Exoplaneta
9051,0.24984108,No exoplaneta
9052,0.46444753,No exoplaneta
9053,0.2434545,No exoplaneta
9054,0.14171498,No exoplaneta
9055,0.08908351,No exoplaneta
9056,0.19955416,No exoplaneta
9057,0.14535746,No exoplaneta
9058,0.72100276,Exoplaneta
9059,0.45936838,No exoplaneta
9060,0.028428571,No exoplaneta
9061,0.811096,Exoplaneta
9062,0.53671086,Exoplaneta
9063,0.124236606,No exoplaneta
9064,0.61812586,Exoplaneta
9065,0.18306291,No exoplaneta
9066,0.28209147,No exoplaneta
9067,0.20455806,No exoplaneta
9068,0.22835734,No exoplaneta
9069,0.2731739,No exoplaneta
9070,0.104095384,No exoplaneta
9071,0.8903176,Exoplaneta
9072,0.012118628,No exoplaneta
9073,0.052261,No exoplaneta
9074,0.3244343,No exoplaneta
9075,0.8442146,Exoplaneta
9076,0.6126475,Exoplaneta
9077,0.15559077,No exoplaneta
9078,0.88324434,Exoplaneta
9079,0.15237966,No exoplaneta
9080,0.33628953,No exoplaneta
9081,0.9000802,Exoplaneta
9082,0.23673311,No exoplaneta
9083,0.30661666,No exoplaneta
9084,0.913955,Exoplaneta
9085,0.7921597,Exoplaneta
9086,0.51316774,Exoplaneta
9087,0.005185208,No exoplaneta
9088,0.11672895,No exoplaneta
9089,0.09522022,No exoplaneta
9090,0.7398042,Exoplaneta
9091,0.39541408,No exoplaneta
9092,0.4957849,No exoplaneta
9093,0.50358534,Exoplaneta
9094,0.2047481,No exoplaneta
9095,0.8031077,Exoplaneta
9096,0.35929412,No exoplaneta
9097,0.18544261,No exoplaneta
9098,0.40858528,No exoplaneta
9099,0.18122043,No exoplaneta
9100,0.31412026,No exoplaneta
9101,0.53679687,Exoplaneta
9102,0.16089596,No exoplaneta
9103,0.0132649215,No exoplaneta
9104,0.23314875,No exoplaneta
9105,0.29598653,No exoplaneta
9106,0.6485612,Exoplaneta
9107,0.081085056,No exoplaneta
9108,0.025199493,No exoplaneta
9109,0.1659887,No exoplaneta
9110,0.34470183,No exoplaneta
9111,0.09536208,No exoplaneta
9112,0.11244236,No exoplaneta
9113,0.1670814,No exoplaneta
9114,0.18634142,No exoplaneta
9115,0.42987224,No exoplaneta
9116,0.5478411,Exoplaneta
9117,0.62499446,Exoplaneta
9118,0.21185972,No exoplaneta
9119,0.08187865,No exoplaneta
9120,0.08247068,No exoplaneta
9121,0.49304023,No exoplaneta
9122,0.28068528,No exoplaneta
9123,0.21904041,No exoplaneta
9124,0.30870214,No exoplaneta
9125,0.38399163,No exoplaneta
9126,0.20500287,No exoplaneta
9127,0.21937813,No exoplaneta
9128,0.02623303,No exoplaneta
9129,0.23146781,No exoplaneta
